Booster #,Card #,Raridade,Modo Visual,Godmode?,Prêmio Godmode,Valor Reciclagem
864,4319,trash,default,NÃO,-,R$ 0.0063
864,4320,meme,dark,NÃO,-,R$ 0.0756
865,4321,meme,default,NÃO,-,R$ 0.0063
865,4322,meme,neon,NÃO,-,R$ 0.0126
865,4323,trash,default,NÃO,-,R$ 0.0063
865,4324,trash,glow,NÃO,-,R$ 0.0189
865,4325,viral,neon,NÃO,-,R$ 0.0126
866,4326,trash,glow,NÃO,-,R$ 0.0189
866,4327,trash,default,NÃO,-,R$ 0.0063
866,4328,trash,default,NÃO,-,R$ 0.0063
866,4329,meme,glitch,NÃO,-,R$ 0.0252
866,4330,meme,default,NÃO,-,R$ 0.0063
867,4331,trash,default,NÃO,-,R$ 0.0063
867,4332,trash,default,NÃO,-,R$ 0.0063
867,4333,meme,neon,NÃO,-,R$ 0.0126
867,4334,legendary,default,NÃO,-,R$ 0.0063
867,4335,viral,default,NÃO,-,R$ 0.0063
868,4336,meme,default,NÃO,-,R$ 0.0063
868,4337,trash,default,NÃO,-,R$ 0.0063
868,4338,viral,ghost,NÃO,-,R$ 0.0378
868,4339,viral,glitch,NÃO,-,R$ 0.0252
868,4340,trash,default,NÃO,-,R$ 0.0063
869,4341,meme,default,NÃO,-,R$ 0.0063
869,4342,legendary,default,NÃO,-,R$ 0.0063
869,4343,trash,default,NÃO,-,R$ 0.0063
869,4344,trash,default,NÃO,-,R$ 0.0063
869,4345,trash,default,NÃO,-,R$ 0.0063
870,4346,trash,default,NÃO,-,R$ 0.0063
870,4347,trash,glitch,NÃO,-,R$ 0.0252
870,4348,trash,glow,NÃO,-,R$ 0.0189
870,4349,trash,default,NÃO,-,R$ 0.0063
870,4350,meme,default,NÃO,-,R$ 0.0063
871,4351,trash,glitch,NÃO,-,R$ 0.0252
871,4352,trash,default,NÃO,-,R$ 0.0063
871,4353,trash,glow,NÃO,-,R$ 0.0189
871,4354,trash,default,NÃO,-,R$ 0.0063
871,4355,meme,default,NÃO,-,R$ 0.0063
872,4356,trash,default,NÃO,-,R$ 0.0063
872,4357,viral,default,NÃO,-,R$ 0.0063
872,4358,trash,default,NÃO,-,R$ 0.0063
872,4359,viral,default,NÃO,-,R$ 0.0063
872,4360,meme,default,NÃO,-,R$ 0.0063
873,4361,meme,default,NÃO,-,R$ 0.0063
873,4362,trash,default,NÃO,-,R$ 0.0063
873,4363,trash,default,NÃO,-,R$ 0.0063
873,4364,trash,default,NÃO,-,R$ 0.0063
873,4365,trash,default,NÃO,-,R$ 0.0063
874,4366,trash,glow,NÃO,-,R$ 0.0189
874,4367,viral,glow,NÃO,-,R$ 0.0189
874,4368,viral,default,NÃO,-,R$ 0.0063
874,4369,trash,default,NÃO,-,R$ 0.0063
874,4370,trash,neon,NÃO,-,R$ 0.0126
875,4371,trash,glow,NÃO,-,R$ 0.0189
875,4372,viral,default,NÃO,-,R$ 0.0063
875,4373,trash,default,NÃO,-,R$ 0.0063
875,4374,trash,default,NÃO,-,R$ 0.0063
875,4375,trash,neon,NÃO,-,R$ 0.0126
876,4376,trash,glow,NÃO,-,R$ 0.0189
876,4377,viral,ghost,NÃO,-,R$ 0.0378
876,4378,trash,default,NÃO,-,R$ 0.0063
876,4379,viral,neon,NÃO,-,R$ 0.0126
876,4380,trash,glow,NÃO,-,R$ 0.0189
877,4381,viral,default,NÃO,-,R$ 0.0063
877,4382,trash,default,NÃO,-,R$ 0.0063
877,4383,trash,default,NÃO,-,R$ 0.0063
877,4384,meme,neon,NÃO,-,R$ 0.0126
877,4385,meme,glow,NÃO,-,R$ 0.0189
878,4386,trash,neon,NÃO,-,R$ 0.0126
878,4387,trash,default,NÃO,-,R$ 0.0063
878,4388,trash,glitch,NÃO,-,R$ 0.0252
878,4389,trash,neon,NÃO,-,R$ 0.0126
878,4390,viral,default,NÃO,-,R$ 0.0063
879,4391,trash,glow,NÃO,-,R$ 0.0189
879,4392,meme,neon,NÃO,-,R$ 0.0126
879,4393,trash,default,NÃO,-,R$ 0.0063
879,4394,viral,default,NÃO,-,R$ 0.0063
879,4395,trash,default,NÃO,-,R$ 0.0063
880,4396,meme,neon,NÃO,-,R$ 0.0126
880,4397,trash,neon,NÃO,-,R$ 0.0126
880,4398,trash,ghost,NÃO,-,R$ 0.0378
880,4399,trash,default,NÃO,-,R$ 0.0063
880,4400,trash,glitch,NÃO,-,R$ 0.0252
881,4401,trash,default,NÃO,-,R$ 0.0063
881,4402,trash,neon,NÃO,-,R$ 0.0126
881,4403,trash,default,NÃO,-,R$ 0.0063
881,4404,trash,neon,NÃO,-,R$ 0.0126
881,4405,trash,holo,NÃO,-,R$ 0.0504
882,4406,legendary,default,NÃO,-,R$ 0.0063
882,4407,meme,default,NÃO,-,R$ 0.0063
882,4408,viral,default,NÃO,-,R$ 0.0063
882,4409,trash,default,NÃO,-,R$ 0.0063
882,4410,meme,default,NÃO,-,R$ 0.0063
883,4411,trash,dark,NÃO,-,R$ 0.0756
883,4412,trash,neon,NÃO,-,R$ 0.0126
883,4413,trash,neon,NÃO,-,R$ 0.0126
883,4414,trash,neon,NÃO,-,R$ 0.0126
883,4415,meme,default,NÃO,-,R$ 0.0063
884,4416,trash,default,NÃO,-,R$ 0.0063
884,4417,trash,default,NÃO,-,R$ 0.0063
884,4418,trash,default,NÃO,-,R$ 0.0063
884,4419,trash,holo,NÃO,-,R$ 0.0504
884,4420,trash,default,NÃO,-,R$ 0.0063
885,4421,trash,neon,NÃO,-,R$ 0.0126
885,4422,trash,default,NÃO,-,R$ 0.0063
885,4423,meme,default,NÃO,-,R$ 0.0063
885,4424,trash,default,NÃO,-,R$ 0.0063
885,4425,trash,neon,NÃO,-,R$ 0.0126
886,4426,meme,default,NÃO,-,R$ 0.0063
886,4427,meme,default,NÃO,-,R$ 0.0063
886,4428,trash,default,NÃO,-,R$ 0.0063
886,4429,trash,default,NÃO,-,R$ 0.0063
886,4430,trash,default,NÃO,-,R$ 0.0063
887,4431,trash,default,NÃO,-,R$ 0.0063
887,4432,trash,glow,NÃO,-,R$ 0.0189
887,4433,meme,default,NÃO,-,R$ 0.0063
887,4434,trash,default,NÃO,-,R$ 0.0063
887,4435,viral,neon,NÃO,-,R$ 0.0126
888,4436,trash,default,NÃO,-,R$ 0.0063
888,4437,trash,neon,NÃO,-,R$ 0.0126
888,4438,trash,neon,NÃO,-,R$ 0.0126
888,4439,trash,glow,NÃO,-,R$ 0.0189
888,4440,meme,default,NÃO,-,R$ 0.0063
889,4441,viral,glow,NÃO,-,R$ 0.0189
889,4442,meme,default,NÃO,-,R$ 0.0063
889,4443,meme,neon,NÃO,-,R$ 0.0126
889,4444,trash,default,NÃO,-,R$ 0.0063
889,4445,meme,default,NÃO,-,R$ 0.0063
890,4446,trash,default,NÃO,-,R$ 0.0063
890,4447,trash,default,NÃO,-,R$ 0.0063
890,4448,viral,default,NÃO,-,R$ 0.0063
890,4449,trash,default,NÃO,-,R$ 0.0063
890,4450,trash,default,NÃO,-,R$ 0.0063
891,4451,trash,default,NÃO,-,R$ 0.0063
891,4452,meme,neon,NÃO,-,R$ 0.0126
891,4453,trash,neon,NÃO,-,R$ 0.0126
891,4454,trash,glitch,NÃO,-,R$ 0.0252
891,4455,trash,default,NÃO,-,R$ 0.0063
892,4456,trash,default,NÃO,-,R$ 0.0063
892,4457,meme,glow,NÃO,-,R$ 0.0189
892,4458,trash,neon,NÃO,-,R$ 0.0126
892,4459,trash,neon,NÃO,-,R$ 0.0126
892,4460,trash,default,NÃO,-,R$ 0.0063
893,4461,trash,ghost,NÃO,-,R$ 0.0378
893,4462,trash,default,NÃO,-,R$ 0.0063
893,4463,viral,glow,NÃO,-,R$ 0.0189
893,4464,meme,ghost,NÃO,-,R$ 0.0378
893,4465,trash,glitch,NÃO,-,R$ 0.0252
894,4466,meme,default,NÃO,-,R$ 0.0063
894,4467,meme,default,NÃO,-,R$ 0.0063
894,4468,trash,neon,NÃO,-,R$ 0.0126
894,4469,legendary,default,NÃO,-,R$ 0.0063
894,4470,trash,default,NÃO,-,R$ 0.0063
895,4471,trash,default,NÃO,-,R$ 0.0063
895,4472,viral,glitch,NÃO,-,R$ 0.0252
895,4473,trash,default,NÃO,-,R$ 0.0063
895,4474,trash,default,NÃO,-,R$ 0.0063
895,4475,trash,default,NÃO,-,R$ 0.0063
896,4476,viral,default,NÃO,-,R$ 0.0063
896,4477,trash,default,NÃO,-,R$ 0.0063
896,4478,viral,default,NÃO,-,R$ 0.0063
896,4479,legendary,default,NÃO,-,R$ 0.0063
896,4480,trash,glitch,NÃO,-,R$ 0.0252
897,4481,trash,ghost,NÃO,-,R$ 0.0378
897,4482,trash,default,NÃO,-,R$ 0.0063
897,4483,meme,neon,NÃO,-,R$ 0.0126
897,4484,trash,default,NÃO,-,R$ 0.0063
897,4485,trash,default,NÃO,-,R$ 0.0063
898,4486,trash,default,NÃO,-,R$ 0.0063
898,4487,trash,default,NÃO,-,R$ 0.0063
898,4488,trash,default,NÃO,-,R$ 0.0063
898,4489,meme,default,NÃO,-,R$ 0.0063
898,4490,trash,glow,NÃO,-,R$ 0.0189
899,4491,meme,glitch,NÃO,-,R$ 0.0252
899,4492,trash,neon,NÃO,-,R$ 0.0126
899,4493,trash,default,NÃO,-,R$ 0.0063
899,4494,viral,glitch,NÃO,-,R$ 0.0252
899,4495,viral,default,NÃO,-,R$ 0.0063
900,4496,trash,default,NÃO,-,R$ 0.0063
900,4497,trash,default,NÃO,-,R$ 0.0063
900,4498,meme,neon,NÃO,-,R$ 0.0126
900,4499,trash,default,NÃO,-,R$ 0.0063
900,4500,trash,glitch,NÃO,-,R$ 0.0252
901,4501,trash,neon,NÃO,-,R$ 0.0126
901,4502,meme,default,NÃO,-,R$ 0.0063
901,4503,trash,ghost,NÃO,-,R$ 0.0378
901,4504,meme,default,NÃO,-,R$ 0.0063
901,4505,trash,default,NÃO,-,R$ 0.0063
902,4506,trash,default,NÃO,-,R$ 0.0063
902,4507,meme,default,NÃO,-,R$ 0.0063
902,4508,trash,default,NÃO,-,R$ 0.0063
902,4509,trash,glow,NÃO,-,R$ 0.0189
902,4510,meme,default,NÃO,-,R$ 0.0063
903,4511,trash,default,NÃO,-,R$ 0.0063
903,4512,trash,default,NÃO,-,R$ 0.0063
903,4513,trash,default,NÃO,-,R$ 0.0063
903,4514,trash,neon,NÃO,-,R$ 0.0126
903,4515,trash,glow,NÃO,-,R$ 0.0189
904,4516,trash,default,NÃO,-,R$ 0.0063
904,4517,meme,default,NÃO,-,R$ 0.0063
904,4518,meme,default,NÃO,-,R$ 0.0063
904,4519,trash,default,NÃO,-,R$ 0.0063
904,4520,trash,glow,NÃO,-,R$ 0.0189
905,4521,trash,default,NÃO,-,R$ 0.0063
905,4522,trash,glow,NÃO,-,R$ 0.0189
905,4523,trash,default,NÃO,-,R$ 0.0063
905,4524,trash,default,NÃO,-,R$ 0.0063
905,4525,trash,glow,NÃO,-,R$ 0.0189
906,4526,trash,default,NÃO,-,R$ 0.0063
906,4527,trash,neon,NÃO,-,R$ 0.0126
906,4528,trash,default,NÃO,-,R$ 0.0063
906,4529,trash,neon,NÃO,-,R$ 0.0126
906,4530,trash,default,NÃO,-,R$ 0.0063
907,4531,trash,glitch,NÃO,-,R$ 0.0252
907,4532,trash,default,NÃO,-,R$ 0.0063
907,4533,trash,default,NÃO,-,R$ 0.0063
907,4534,meme,default,NÃO,-,R$ 0.0063
907,4535,trash,neon,NÃO,-,R$ 0.0126
908,4536,trash,default,NÃO,-,R$ 0.0063
908,4537,trash,neon,NÃO,-,R$ 0.0126
908,4538,meme,default,NÃO,-,R$ 0.0063
908,4539,meme,default,NÃO,-,R$ 0.0063
908,4540,trash,default,NÃO,-,R$ 0.0063
909,4541,meme,glitch,NÃO,-,R$ 0.0252
909,4542,trash,default,NÃO,-,R$ 0.0063
909,4543,trash,default,NÃO,-,R$ 0.0063
909,4544,trash,default,NÃO,-,R$ 0.0063
909,4545,trash,glitch,NÃO,-,R$ 0.0252
910,4546,trash,default,NÃO,-,R$ 0.0063
910,4547,meme,neon,NÃO,-,R$ 0.0126
910,4548,trash,neon,NÃO,-,R$ 0.0126
910,4549,trash,glitch,NÃO,-,R$ 0.0252
910,4550,trash,default,NÃO,-,R$ 0.0063
911,4551,trash,default,NÃO,-,R$ 0.0063
911,4552,meme,default,NÃO,-,R$ 0.0063
911,4553,trash,neon,NÃO,-,R$ 0.0126
911,4554,meme,default,NÃO,-,R$ 0.0063
911,4555,meme,default,NÃO,-,R$ 0.0063
912,4556,trash,glow,NÃO,-,R$ 0.0189
912,4557,trash,glow,NÃO,-,R$ 0.0189
912,4558,trash,default,NÃO,-,R$ 0.0063
912,4559,trash,default,NÃO,-,R$ 0.0063
912,4560,trash,default,NÃO,-,R$ 0.0063
913,4561,trash,default,NÃO,-,R$ 0.0063
913,4562,trash,neon,NÃO,-,R$ 0.0126
913,4563,trash,neon,NÃO,-,R$ 0.0126
913,4564,trash,glow,NÃO,-,R$ 0.0189
913,4565,meme,default,NÃO,-,R$ 0.0063
914,4566,trash,neon,NÃO,-,R$ 0.0126
914,4567,meme,glitch,NÃO,-,R$ 0.0252
914,4568,trash,default,NÃO,-,R$ 0.0063
914,4569,trash,default,NÃO,-,R$ 0.0063
914,4570,trash,ghost,NÃO,-,R$ 0.0378
915,4571,legendary,neon,NÃO,-,R$ 0.0126
915,4572,trash,neon,NÃO,-,R$ 0.0126
915,4573,trash,default,NÃO,-,R$ 0.0063
915,4574,trash,glow,NÃO,-,R$ 0.0189
915,4575,trash,glitch,NÃO,-,R$ 0.0252
916,4576,viral,default,NÃO,-,R$ 0.0063
916,4577,trash,glow,NÃO,-,R$ 0.0189
916,4578,trash,default,NÃO,-,R$ 0.0063
916,4579,trash,default,NÃO,-,R$ 0.0063
916,4580,trash,default,NÃO,-,R$ 0.0063
917,4581,trash,default,NÃO,-,R$ 0.0063
917,4582,trash,default,NÃO,-,R$ 0.0063
917,4583,trash,default,NÃO,-,R$ 0.0063
917,4584,trash,default,NÃO,-,R$ 0.0063
917,4585,trash,default,NÃO,-,R$ 0.0063
918,4586,trash,neon,NÃO,-,R$ 0.0126
918,4587,trash,glow,NÃO,-,R$ 0.0189
918,4588,meme,default,NÃO,-,R$ 0.0063
918,4589,meme,neon,NÃO,-,R$ 0.0126
918,4590,trash,default,NÃO,-,R$ 0.0063
919,4591,trash,default,NÃO,-,R$ 0.0063
919,4592,trash,glitch,NÃO,-,R$ 0.0252
919,4593,viral,default,NÃO,-,R$ 0.0063
919,4594,meme,default,NÃO,-,R$ 0.0063
919,4595,trash,neon,NÃO,-,R$ 0.0126
920,4596,trash,neon,NÃO,-,R$ 0.0126
920,4597,trash,default,NÃO,-,R$ 0.0063
920,4598,viral,default,NÃO,-,R$ 0.0063
920,4599,trash,default,NÃO,-,R$ 0.0063
920,4600,meme,neon,NÃO,-,R$ 0.0126
921,4601,meme,neon,NÃO,-,R$ 0.0126
921,4602,trash,default,NÃO,-,R$ 0.0063
921,4603,trash,ghost,NÃO,-,R$ 0.0378
921,4604,meme,default,NÃO,-,R$ 0.0063
921,4605,trash,glow,NÃO,-,R$ 0.0189
922,4606,trash,default,NÃO,-,R$ 0.0063
922,4607,viral,default,NÃO,-,R$ 0.0063
922,4608,trash,default,NÃO,-,R$ 0.0063
922,4609,meme,default,NÃO,-,R$ 0.0063
922,4610,meme,neon,NÃO,-,R$ 0.0126
923,4611,trash,default,NÃO,-,R$ 0.0063
923,4612,trash,default,NÃO,-,R$ 0.0063
923,4613,trash,glow,NÃO,-,R$ 0.0189
923,4614,meme,default,NÃO,-,R$ 0.0063
923,4615,trash,neon,NÃO,-,R$ 0.0126
924,4616,meme,glitch,NÃO,-,R$ 0.0252
924,4617,trash,ghost,NÃO,-,R$ 0.0378
924,4618,trash,default,NÃO,-,R$ 0.0063
924,4619,viral,neon,NÃO,-,R$ 0.0126
924,4620,trash,glow,NÃO,-,R$ 0.0189
925,4621,trash,neon,NÃO,-,R$ 0.0126
925,4622,trash,default,NÃO,-,R$ 0.0063
925,4623,viral,neon,NÃO,-,R$ 0.0126
925,4624,viral,default,NÃO,-,R$ 0.0063
925,4625,trash,default,NÃO,-,R$ 0.0063
926,4626,meme,default,NÃO,-,R$ 0.0063
926,4627,trash,default,NÃO,-,R$ 0.0063
926,4628,trash,glow,NÃO,-,R$ 0.0189
926,4629,trash,default,NÃO,-,R$ 0.0063
926,4630,trash,neon,NÃO,-,R$ 0.0126
927,4631,trash,default,NÃO,-,R$ 0.0063
927,4632,meme,glow,NÃO,-,R$ 0.0189
927,4633,trash,default,NÃO,-,R$ 0.0063
927,4634,trash,glitch,NÃO,-,R$ 0.0252
927,4635,trash,neon,NÃO,-,R$ 0.0126
928,4636,meme,default,NÃO,-,R$ 0.0063
928,4637,trash,ghost,NÃO,-,R$ 0.0378
928,4638,trash,default,NÃO,-,R$ 0.0063
928,4639,trash,default,NÃO,-,R$ 0.0063
928,4640,trash,default,NÃO,-,R$ 0.0063
929,4641,trash,default,NÃO,-,R$ 0.0063
929,4642,trash,neon,NÃO,-,R$ 0.0126
929,4643,meme,default,NÃO,-,R$ 0.0063
929,4644,trash,default,NÃO,-,R$ 0.0063
929,4645,meme,neon,NÃO,-,R$ 0.0126
930,4646,viral,default,NÃO,-,R$ 0.0063
930,4647,meme,ghost,NÃO,-,R$ 0.0378
930,4648,trash,default,NÃO,-,R$ 0.0063
930,4649,trash,default,NÃO,-,R$ 0.0063
930,4650,trash,glow,NÃO,-,R$ 0.0189
931,4651,trash,neon,NÃO,-,R$ 0.0126
931,4652,meme,glitch,NÃO,-,R$ 0.0252
931,4653,trash,neon,NÃO,-,R$ 0.0126
931,4654,trash,glow,NÃO,-,R$ 0.0189
931,4655,trash,default,NÃO,-,R$ 0.0063
932,4656,trash,default,NÃO,-,R$ 0.0063
932,4657,trash,default,NÃO,-,R$ 0.0063
932,4658,trash,default,NÃO,-,R$ 0.0063
932,4659,meme,default,NÃO,-,R$ 0.0063
932,4660,trash,neon,NÃO,-,R$ 0.0126
933,4661,trash,default,NÃO,-,R$ 0.0063
933,4662,viral,glow,NÃO,-,R$ 0.0189
933,4663,trash,default,NÃO,-,R$ 0.0063
933,4664,meme,default,NÃO,-,R$ 0.0063
933,4665,viral,glow,NÃO,-,R$ 0.0189
934,4666,meme,default,NÃO,-,R$ 0.0063
934,4667,trash,neon,NÃO,-,R$ 0.0126
934,4668,trash,glow,NÃO,-,R$ 0.0189
934,4669,trash,default,NÃO,-,R$ 0.0063
934,4670,trash,default,NÃO,-,R$ 0.0063
935,4671,trash,glow,NÃO,-,R$ 0.0189
935,4672,trash,default,NÃO,-,R$ 0.0063
935,4673,trash,default,NÃO,-,R$ 0.0063
935,4674,trash,default,NÃO,-,R$ 0.0063
935,4675,trash,neon,NÃO,-,R$ 0.0126
936,4676,trash,default,NÃO,-,R$ 0.0063
936,4677,trash,neon,NÃO,-,R$ 0.0126
936,4678,meme,default,NÃO,-,R$ 0.0063
936,4679,trash,default,NÃO,-,R$ 0.0063
936,4680,trash,default,NÃO,-,R$ 0.0063
937,4681,trash,default,NÃO,-,R$ 0.0063
937,4682,trash,default,NÃO,-,R$ 0.0063
937,4683,viral,default,NÃO,-,R$ 0.0063
937,4684,meme,default,NÃO,-,R$ 0.0063
937,4685,trash,default,NÃO,-,R$ 0.0063
938,4686,trash,default,NÃO,-,R$ 0.0063
938,4687,meme,default,NÃO,-,R$ 0.0063
938,4688,meme,default,NÃO,-,R$ 0.0063
938,4689,trash,default,NÃO,-,R$ 0.0063
938,4690,meme,glitch,NÃO,-,R$ 0.0252
939,4691,trash,default,NÃO,-,R$ 0.0063
939,4692,trash,default,NÃO,-,R$ 0.0063
939,4693,trash,neon,NÃO,-,R$ 0.0126
939,4694,meme,glow,NÃO,-,R$ 0.0189
939,4695,trash,default,NÃO,-,R$ 0.0063
940,4696,trash,default,NÃO,-,R$ 0.0063
940,4697,trash,default,NÃO,-,R$ 0.0063
940,4698,trash,default,NÃO,-,R$ 0.0063
940,4699,trash,default,NÃO,-,R$ 0.0063
940,4700,legendary,glow,SIM,R$ 5.00,R$ 5.0000
941,4701,trash,glow,NÃO,-,R$ 0.0189
941,4702,meme,default,NÃO,-,R$ 0.0063
941,4703,meme,default,NÃO,-,R$ 0.0063
941,4704,trash,default,NÃO,-,R$ 0.0063
941,4705,trash,default,NÃO,-,R$ 0.0063
942,4706,trash,default,NÃO,-,R$ 0.0063
942,4707,viral,default,NÃO,-,R$ 0.0063
942,4708,meme,neon,NÃO,-,R$ 0.0126
942,4709,meme,default,NÃO,-,R$ 0.0063
942,4710,trash,neon,NÃO,-,R$ 0.0126
943,4711,viral,ghost,NÃO,-,R$ 0.0378
943,4712,trash,default,NÃO,-,R$ 0.0063
943,4713,trash,glow,NÃO,-,R$ 0.0189
943,4714,trash,default,NÃO,-,R$ 0.0063
943,4715,meme,glow,NÃO,-,R$ 0.0189
944,4716,viral,neon,NÃO,-,R$ 0.0126
944,4717,meme,default,NÃO,-,R$ 0.0063
944,4718,trash,default,NÃO,-,R$ 0.0063
944,4719,trash,default,NÃO,-,R$ 0.0063
944,4720,legendary,glitch,NÃO,-,R$ 0.0252
945,4721,trash,glitch,NÃO,-,R$ 0.0252
945,4722,trash,neon,NÃO,-,R$ 0.0126
945,4723,viral,glow,NÃO,-,R$ 0.0189
945,4724,trash,default,NÃO,-,R$ 0.0063
945,4725,trash,default,NÃO,-,R$ 0.0063
946,4726,trash,default,NÃO,-,R$ 0.0063
946,4727,trash,glitch,NÃO,-,R$ 0.0252
946,4728,meme,ghost,NÃO,-,R$ 0.0378
946,4729,trash,default,NÃO,-,R$ 0.0063
946,4730,trash,default,NÃO,-,R$ 0.0063
947,4731,legendary,ghost,NÃO,-,R$ 0.0378
947,4732,trash,neon,NÃO,-,R$ 0.0126
947,4733,meme,default,NÃO,-,R$ 0.0063
947,4734,trash,default,NÃO,-,R$ 0.0063
947,4735,trash,default,NÃO,-,R$ 0.0063
948,4736,trash,default,NÃO,-,R$ 0.0063
948,4737,meme,default,NÃO,-,R$ 0.0063
948,4738,trash,default,NÃO,-,R$ 0.0063
948,4739,trash,default,NÃO,-,R$ 0.0063
948,4740,meme,glow,NÃO,-,R$ 0.0189
949,4741,meme,glow,NÃO,-,R$ 0.0189
949,4742,trash,neon,NÃO,-,R$ 0.0126
949,4743,viral,default,NÃO,-,R$ 0.0063
949,4744,trash,default,NÃO,-,R$ 0.0063
949,4745,meme,default,NÃO,-,R$ 0.0063
950,4746,trash,default,NÃO,-,R$ 0.0063
950,4747,trash,default,NÃO,-,R$ 0.0063
950,4748,trash,default,NÃO,-,R$ 0.0063
950,4749,meme,default,NÃO,-,R$ 0.0063
950,4750,trash,default,NÃO,-,R$ 0.0063
951,4751,trash,default,NÃO,-,R$ 0.0063
951,4752,meme,default,NÃO,-,R$ 0.0063
951,4753,trash,default,NÃO,-,R$ 0.0063
951,4754,trash,neon,NÃO,-,R$ 0.0126
951,4755,meme,default,NÃO,-,R$ 0.0063
952,4756,trash,neon,NÃO,-,R$ 0.0126
952,4757,trash,default,NÃO,-,R$ 0.0063
952,4758,trash,glow,NÃO,-,R$ 0.0189
952,4759,meme,default,NÃO,-,R$ 0.0063
952,4760,meme,default,NÃO,-,R$ 0.0063
953,4761,meme,default,NÃO,-,R$ 0.0063
953,4762,trash,neon,NÃO,-,R$ 0.0126
953,4763,meme,default,NÃO,-,R$ 0.0063
953,4764,trash,default,NÃO,-,R$ 0.0063
953,4765,trash,default,NÃO,-,R$ 0.0063
954,4766,trash,default,NÃO,-,R$ 0.0063
954,4767,trash,default,NÃO,-,R$ 0.0063
954,4768,trash,default,NÃO,-,R$ 0.0063
954,4769,trash,default,NÃO,-,R$ 0.0063
954,4770,trash,default,NÃO,-,R$ 0.0063
955,4771,trash,default,NÃO,-,R$ 0.0063
955,4772,meme,neon,NÃO,-,R$ 0.0126
955,4773,legendary,default,NÃO,-,R$ 0.0063
955,4774,trash,default,NÃO,-,R$ 0.0063
955,4775,meme,neon,NÃO,-,R$ 0.0126
956,4776,meme,default,NÃO,-,R$ 0.0063
956,4777,meme,default,NÃO,-,R$ 0.0063
956,4778,meme,default,NÃO,-,R$ 0.0063
956,4779,trash,neon,NÃO,-,R$ 0.0126
956,4780,trash,neon,NÃO,-,R$ 0.0126
957,4781,trash,ghost,NÃO,-,R$ 0.0378
957,4782,meme,neon,NÃO,-,R$ 0.0126
957,4783,trash,default,NÃO,-,R$ 0.0063
957,4784,trash,ghost,NÃO,-,R$ 0.0378
957,4785,meme,neon,NÃO,-,R$ 0.0126
958,4786,viral,default,NÃO,-,R$ 0.0063
958,4787,trash,default,NÃO,-,R$ 0.0063
958,4788,trash,glow,NÃO,-,R$ 0.0189
958,4789,trash,neon,NÃO,-,R$ 0.0126
958,4790,trash,default,NÃO,-,R$ 0.0063
959,4791,viral,default,NÃO,-,R$ 0.0063
959,4792,trash,default,NÃO,-,R$ 0.0063
959,4793,trash,default,NÃO,-,R$ 0.0063
959,4794,trash,default,NÃO,-,R$ 0.0063
959,4795,trash,default,NÃO,-,R$ 0.0063
960,4796,trash,default,NÃO,-,R$ 0.0063
960,4797,trash,default,NÃO,-,R$ 0.0063
960,4798,trash,neon,NÃO,-,R$ 0.0126
960,4799,trash,default,NÃO,-,R$ 0.0063
960,4800,trash,default,NÃO,-,R$ 0.0063
961,4801,trash,neon,NÃO,-,R$ 0.0126
961,4802,meme,default,NÃO,-,R$ 0.0063
961,4803,trash,neon,NÃO,-,R$ 0.0126
961,4804,trash,default,NÃO,-,R$ 0.0063
961,4805,trash,default,NÃO,-,R$ 0.0063
962,4806,legendary,default,NÃO,-,R$ 0.0063
962,4807,trash,default,NÃO,-,R$ 0.0063
962,4808,trash,default,NÃO,-,R$ 0.0063
962,4809,meme,default,NÃO,-,R$ 0.0063
962,4810,trash,default,NÃO,-,R$ 0.0063
963,4811,trash,glitch,NÃO,-,R$ 0.0252
963,4812,trash,default,NÃO,-,R$ 0.0063
963,4813,trash,default,NÃO,-,R$ 0.0063
963,4814,viral,default,NÃO,-,R$ 0.0063
963,4815,trash,neon,NÃO,-,R$ 0.0126
964,4816,trash,default,NÃO,-,R$ 0.0063
964,4817,meme,default,NÃO,-,R$ 0.0063
964,4818,trash,default,NÃO,-,R$ 0.0063
964,4819,trash,default,NÃO,-,R$ 0.0063
964,4820,trash,default,NÃO,-,R$ 0.0063
965,4821,trash,glow,NÃO,-,R$ 0.0189
965,4822,trash,neon,NÃO,-,R$ 0.0126
965,4823,meme,glow,NÃO,-,R$ 0.0189
965,4824,meme,neon,NÃO,-,R$ 0.0126
965,4825,trash,neon,NÃO,-,R$ 0.0126
966,4826,meme,glow,NÃO,-,R$ 0.0189
966,4827,trash,default,NÃO,-,R$ 0.0063
966,4828,viral,neon,NÃO,-,R$ 0.0126
966,4829,meme,neon,NÃO,-,R$ 0.0126
966,4830,trash,default,NÃO,-,R$ 0.0063
967,4831,trash,default,NÃO,-,R$ 0.0063
967,4832,trash,neon,NÃO,-,R$ 0.0126
967,4833,trash,neon,NÃO,-,R$ 0.0126
967,4834,meme,default,NÃO,-,R$ 0.0063
967,4835,trash,glow,NÃO,-,R$ 0.0189
968,4836,meme,default,NÃO,-,R$ 0.0063
968,4837,trash,default,NÃO,-,R$ 0.0063
968,4838,meme,default,NÃO,-,R$ 0.0063
968,4839,trash,neon,NÃO,-,R$ 0.0126
968,4840,meme,default,NÃO,-,R$ 0.0063
969,4841,trash,default,NÃO,-,R$ 0.0063
969,4842,trash,default,NÃO,-,R$ 0.0063
969,4843,trash,neon,NÃO,-,R$ 0.0126
969,4844,trash,neon,NÃO,-,R$ 0.0126
